Unnamed: 0,Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,carbon_footprint_kg_CO2_ha
10700,India,Maize,1991,13763,1083.0,72133.0,25.85,2364.4842630854137
10701,India,Maize,1991,13763,1083.0,72133.0,26.9,2520.2883272406098
10702,India,Maize,1991,13763,1083.0,72133.0,25.96,2693.934381271935
10703,India,Maize,1991,13763,1083.0,72133.0,23.77,2458.983332035357
10704,India,Maize,1991,13763,1083.0,72133.0,25.49,2630.55483739012
10705,India,Maize,1991,13763,1083.0,72133.0,25.82,2383.0323074920807
10706,India,Maize,1991,13763,1083.0,72133.0,25.74,2367.237091017393
10707,India,Maize,1991,13763,1083.0,72133.0,26.54,2635.1323747731317
10708,India,Maize,1991,13763,1083.0,72133.0,27.35,2576.66134462665
10709,India,Maize,1991,13763,1083.0,72133.0,25.4,2406.1211637107103
10710,India,Maize,1991,13763,1083.0,72133.0,25.99,2430.9969693597263
10711,India,Maize,1991,13763,1083.0,72133.0,25.32,2654.0308228786735
10712,India,Maize,1991,13763,1083.0,72133.0,23.77,2530.409309467716
10713,India,Maize,1991,13763,1083.0,72133.0,26.2,2305.9861152281246
10714,India,Maize,1991,13763,1083.0,72133.0,25.74,2471.703799078694
10715,India,Maize,1991,13763,1083.0,72133.0,25.55,2566.067600377961
10716,India,Maize,1991,13763,1083.0,72133.0,25.06,2376.134396090364
10717,India,Maize,1991,13763,1083.0,72133.0,26.34,2574.8385859449545
10718,India,Maize,1991,13763,1083.0,72133.0,24.62,2554.558686073189
10719,India,Maize,1991,13763,1083.0,72133.0,26.7,2319.6144834040897
10720,India,Maize,1991,13763,1083.0,72133.0,26.7,2310.760077412073
10721,India,Maize,1991,13763,1083.0,72133.0,25.74,2340.089605250487
10722,India,Potatoes,1991,162540,1083.0,72133.0,25.85,2172.1807811833028
10723,India,Potatoes,1991,162540,1083.0,72133.0,26.9,2349.722426956933
10724,India,Potatoes,1991,162540,1083.0,72133.0,25.96,2026.3522552723923
10725,India,Potatoes,1991,162540,1083.0,72133.0,23.77,2002.3577921930557
10726,India,Potatoes,1991,162540,1083.0,72133.0,25.49,2044.1841744185704
10727,India,Potatoes,1991,162540,1083.0,72133.0,25.82,2246.8196018867484
10728,India,Potatoes,1991,162540,1083.0,72133.0,25.74,2390.373860331433
10729,India,Potatoes,1991,162540,1083.0,72133.0,26.54,2298.765315301905
10730,India,Potatoes,1991,162540,1083.0,72133.0,27.35,2103.493410777793
10731,India,Potatoes,1991,162540,1083.0,72133.0,25.4,2387.3999313921586
10732,India,Potatoes,1991,162540,1083.0,72133.0,25.99,2181.0100961316793
10733,India,Potatoes,1991,162540,1083.0,72133.0,25.32,2135.9954809535093
10734,India,Potatoes,1991,162540,1083.0,72133.0,23.77,2258.976670156414
10735,India,Potatoes,1991,162540,1083.0,72133.0,26.2,2145.3857051495456
10736,India,Potatoes,1991,162540,1083.0,72133.0,25.74,2389.2984182642244
10737,India,Potatoes,1991,162540,1083.0,72133.0,25.55,2347.1305657066364
10738,India,Potatoes,1991,162540,1083.0,72133.0,25.06,2216.5804568038366
10739,India,Potatoes,1991,162540,1083.0,72133.0,26.34,2361.0033164080587
10740,India,Potatoes,1991,162540,1083.0,72133.0,24.62,2039.177476811614
10741,India,Potatoes,1991,162540,1083.0,72133.0,26.7,2075.367287328202
10742,India,Potatoes,1991,162540,1083.0,72133.0,26.7,2048.56941656435
10743,India,Potatoes,1991,162540,1083.0,72133.0,25.74,2324.728084740317
10744,India,"Rice, paddy",1991,26271,1083.0,72133.0,25.85,1022.3808781419391
10745,India,"Rice, paddy",1991,26271,1083.0,72133.0,26.9,1230.3026333579805
10746,India,"Rice, paddy",1991,26271,1083.0,72133.0,25.96,1278.498118668596
10747,India,"Rice, paddy",1991,26271,1083.0,72133.0,23.77,1036.1685805545844
10748,India,"Rice, paddy",1991,26271,1083.0,72133.0,25.49,1038.2315479728431
10749,India,"Rice, paddy",1991,26271,1083.0,72133.0,25.82,1372.6968255270474
10750,India,"Rice, paddy",1991,26271,1083.0,72133.0,25.74,1383.8813208408192
10751,India,"Rice, paddy",1991,26271,1083.0,72133.0,26.54,1191.511313440426
10752,India,"Rice, paddy",1991,26271,1083.0,72133.0,27.35,1354.4470081176228
10753,India,"Rice, paddy",1991,26271,1083.0,72133.0,25.4,1243.6559861270957
10754,India,"Rice, paddy",1991,26271,1083.0,72133.0,25.99,1236.6799662007272
10755,India,"Rice, paddy",1991,26271,1083.0,72133.0,25.32,1090.9269955873085
10756,India,"Rice, paddy",1991,26271,1083.0,72133.0,23.77,1203.583400624139
10757,India,"Rice, paddy",1991,26271,1083.0,72133.0,26.2,1087.6079530599663
10758,India,"Rice, paddy",1991,26271,1083.0,72133.0,25.74,1130.1349439555393
10759,India,"Rice, paddy",1991,26271,1083.0,72133.0,25.55,1122.4910430376553
10760,India,"Rice, paddy",1991,26271,1083.0,72133.0,25.06,1095.1222476805533
10761,India,"Rice, paddy",1991,26271,1083.0,72133.0,26.34,1208.0498860279588
10762,India,"Rice, paddy",1991,26271,1083.0,72133.0,24.62,1375.899638864613
10763,India,"Rice, paddy",1991,26271,1083.0,72133.0,26.7,1364.9117499817244
10764,India,"Rice, paddy",1991,26271,1083.0,72133.0,26.7,1177.2684449656642
10765,India,"Rice, paddy",1991,26271,1083.0,72133.0,25.74,1014.202701425514
10766,India,Sorghum,1991,6553,1083.0,72133.0,25.85,1773.2670230262538
10767,India,Sorghum,1991,6553,1083.0,72133.0,26.9,1889.2205036049515
10768,India,Sorghum,1991,6553,1083.0,72133.0,25.96,1888.9969142020846
10769,India,Sorghum,1991,6553,1083.0,72133.0,23.77,1952.6878252868548
10770,India,Sorghum,1991,6553,1083.0,72133.0,25.49,1615.5429637110042
10771,India,Sorghum,1991,6553,1083.0,72133.0,25.82,1811.372049659791
10772,India,Sorghum,1991,6553,1083.0,72133.0,25.74,1967.4992098694224
10773,India,Sorghum,1991,6553,1083.0,72133.0,26.54,1916.756510638368
10774,India,Sorghum,1991,6553,1083.0,72133.0,27.35,1916.71084014204
10775,India,Sorghum,1991,6553,1083.0,72133.0,25.4,1872.5910759580293
10776,India,Sorghum,1991,6553,1083.0,72133.0,25.99,1869.6525050082232
10777,India,Sorghum,1991,6553,1083.0,72133.0,25.32,1870.5756788437307
10778,India,Sorghum,1991,6553,1083.0,72133.0,23.77,1839.3650640844571
10779,India,Sorghum,1991,6553,1083.0,72133.0,26.2,1738.2487618008267
10780,India,Sorghum,1991,6553,1083.0,72133.0,25.74,1601.1848782704894
10781,India,Sorghum,1991,6553,1083.0,72133.0,25.55,1993.8177445213182
10782,India,Sorghum,1991,6553,1083.0,72133.0,25.06,1702.2607507125438
10783,India,Sorghum,1991,6553,1083.0,72133.0,26.34,1959.017673254667
10784,India,Sorghum,1991,6553,1083.0,72133.0,24.62,1683.665854776988
10785,India,Sorghum,1991,6553,1083.0,72133.0,26.7,1635.989541181062
10786,India,Sorghum,1991,6553,1083.0,72133.0,26.7,1928.5774392723256
10787,India,Sorghum,1991,6553,1083.0,72133.0,25.74,1668.3688653382735
10788,India,Soybeans,1991,7825,1083.0,72133.0,25.85,1513.9543102257257
10789,India,Soybeans,1991,7825,1083.0,72133.0,26.9,1422.5048019246683
10790,India,Soybeans,1991,7825,1083.0,72133.0,25.96,1616.6636066353856
10791,India,Soybeans,1991,7825,1083.0,72133.0,23.77,1478.3326631984974
10792,India,Soybeans,1991,7825,1083.0,72133.0,25.49,1653.5269494984307
10793,India,Soybeans,1991,7825,1083.0,72133.0,25.82,1465.983976944576
10794,India,Soybeans,1991,7825,1083.0,72133.0,25.74,1577.924713907349
10795,India,Soybeans,1991,7825,1083.0,72133.0,26.54,1609.5355927926335
10796,India,Soybeans,1991,7825,1083.0,72133.0,27.35,1530.6656581103207
10797,India,Soybeans,1991,7825,1083.0,72133.0,25.4,1448.1184101963447
10798,India,Soybeans,1991,7825,1083.0,72133.0,25.99,1487.7365489284255
10799,India,Soybeans,1991,7825,1083.0,72133.0,25.32,1379.3978140515883
10800,India,Soybeans,1991,7825,1083.0,72133.0,23.77,1383.3570188451765
10801,India,Soybeans,1991,7825,1083.0,72133.0,26.2,1624.2066713852878
10802,India,Soybeans,1991,7825,1083.0,72133.0,25.74,1309.6988255506485
10803,India,Soybeans,1991,7825,1083.0,72133.0,25.55,1389.3882372080172
10804,India,Soybeans,1991,7825,1083.0,72133.0,25.06,1676.0541993664165
10805,India,Soybeans,1991,7825,1083.0,72133.0,26.34,1417.8653338520025
10806,India,Soybeans,1991,7825,1083.0,72133.0,24.62,1562.0110952610164
10807,India,Soybeans,1991,7825,1083.0,72133.0,26.7,1330.8732114856293
10808,India,Soybeans,1991,7825,1083.0,72133.0,26.7,1444.5685954955143
10809,India,Soybeans,1991,7825,1083.0,72133.0,25.74,1541.8692653574874
10810,India,Sweet potatoes,1991,83453,1083.0,72133.0,25.85,1076.164624765634
10811,India,Sweet potatoes,1991,83453,1083.0,72133.0,26.9,1325.3647874432752
10812,India,Sweet potatoes,1991,83453,1083.0,72133.0,25.96,1127.9586525539848
10813,India,Sweet potatoes,1991,83453,1083.0,72133.0,23.77,1168.1803197778233
10814,India,Sweet potatoes,1991,83453,1083.0,72133.0,25.49,1244.3851068509257
10815,India,Sweet potatoes,1991,83453,1083.0,72133.0,25.82,1072.5148749388577
10816,India,Sweet potatoes,1991,83453,1083.0,72133.0,25.74,1091.6142359204375
10817,India,Sweet potatoes,1991,83453,1083.0,72133.0,26.54,1024.9665108657189
10818,India,Sweet potatoes,1991,83453,1083.0,72133.0,27.35,1068.1164574008708
10819,India,Sweet potatoes,1991,83453,1083.0,72133.0,25.4,1391.821711193124
10820,India,Sweet potatoes,1991,83453,1083.0,72133.0,25.99,1141.8210420493338
10821,India,Sweet potatoes,1991,83453,1083.0,72133.0,25.32,1199.8854405216255
10822,India,Sweet potatoes,1991,83453,1083.0,72133.0,23.77,1102.2709293283622
10823,India,Sweet potatoes,1991,83453,1083.0,72133.0,26.2,1006.8972841015637
10824,India,Sweet potatoes,1991,83453,1083.0,72133.0,25.74,1368.181344629185
10825,India,Sweet potatoes,1991,83453,1083.0,72133.0,25.55,1004.2443704208106
10826,India,Sweet potatoes,1991,83453,1083.0,72133.0,25.06,1144.010797620785
10827,India,Sweet potatoes,1991,83453,1083.0,72133.0,26.34,1296.7955848129
10828,India,Sweet potatoes,1991,83453,1083.0,72133.0,24.62,1365.9989414765646
10829,India,Sweet potatoes,1991,83453,1083.0,72133.0,26.7,1170.0302055011223
10830,India,Sweet potatoes,1991,83453,1083.0,72133.0,26.7,1339.9230010027434
10831,India,Sweet potatoes,1991,83453,1083.0,72133.0,25.74,1026.9563624594828
10832,India,Wheat,1991,22814,1083.0,72133.0,25.85,2079.723525625432
10833,India,Wheat,1991,22814,1083.0,72133.0,26.9,1946.110881284997
10834,India,Wheat,1991,22814,1083.0,72133.0,25.96,1887.2867227843167
10835,India,Wheat,1991,22814,1083.0,72133.0,23.77,1858.3314619856537
10836,India,Wheat,1991,22814,1083.0,72133.0,25.49,1911.5478321334974
10837,India,Wheat,1991,22814,1083.0,72133.0,25.82,2082.739132607952
10838,India,Wheat,1991,22814,1083.0,72133.0,25.74,2083.2892744628193
10839,India,Wheat,1991,22814,1083.0,72133.0,26.54,1935.4728698418182
10840,India,Wheat,1991,22814,1083.0,72133.0,27.35,1918.5541331399268
10841,India,Wheat,1991,22814,1083.0,72133.0,25.4,1907.5483435829956
10842,India,Wheat,1991,22814,1083.0,72133.0,25.99,1903.0443560516196
10843,India,Wheat,1991,22814,1083.0,72133.0,25.32,2125.347493854674
10844,India,Wheat,1991,22814,1083.0,72133.0,23.77,1943.7653503662996
10845,India,Wheat,1991,22814,1083.0,72133.0,26.2,1974.9189788854055
10846,India,Wheat,1991,22814,1083.0,72133.0,25.74,1948.7923645525168
10847,India,Wheat,1991,22814,1083.0,72133.0,25.55,2128.6451019383503
10848,India,Wheat,1991,22814,1083.0,72133.0,25.06,1810.3354165416426
10849,India,Wheat,1991,22814,1083.0,72133.0,26.34,2137.2588027064066
10850,India,Wheat,1991,22814,1083.0,72133.0,24.62,2025.6137900602976
10851,India,Wheat,1991,22814,1083.0,72133.0,26.7,2052.232907897937
10852,India,Wheat,1991,22814,1083.0,72133.0,26.7,1961.2074472081435
10853,India,Wheat,1991,22814,1083.0,72133.0,25.74,2124.276865885363
10854,India,Cassava,1992,232463,1083.0,70791.0,25.69,1137.126534388366
10855,India,Cassava,1992,232463,1083.0,70791.0,26.82,1180.9380229477485
10856,India,Cassava,1992,232463,1083.0,70791.0,26.09,1340.0005661653538
10857,India,Cassava,1992,232463,1083.0,70791.0,23.79,1296.7467223142428
10858,India,Cassava,1992,232463,1083.0,70791.0,25.16,1367.0775793306802
10859,India,Cassava,1992,232463,1083.0,70791.0,25.91,1029.723424987961
10860,India,Cassava,1992,232463,1083.0,70791.0,25.52,1207.8727357521218
10861,India,Cassava,1992,232463,1083.0,70791.0,26.41,1314.2517735784284
10862,India,Cassava,1992,232463,1083.0,70791.0,27.24,1024.25705950834
10863,India,Cassava,1992,232463,1083.0,70791.0,25.41,1051.3063369253298
10864,India,Cassava,1992,232463,1083.0,70791.0,25.73,1091.147660625853
10865,India,Cassava,1992,232463,1083.0,70791.0,25.27,1286.5727504139
10866,India,Cassava,1992,232463,1083.0,70791.0,23.79,1140.983426022651
10867,India,Cassava,1992,232463,1083.0,70791.0,26.32,1034.614078438114
10868,India,Cassava,1992,232463,1083.0,70791.0,25.52,1211.021097472821
10869,India,Cassava,1992,232463,1083.0,70791.0,25.58,1173.5652466157703
10870,India,Cassava,1992,232463,1083.0,70791.0,25.14,1258.5031105614216
10871,India,Cassava,1992,232463,1083.0,70791.0,26.37,1168.4123025385406
10872,India,Cassava,1992,232463,1083.0,70791.0,24.62,1053.2174084632748
10873,India,Cassava,1992,232463,1083.0,70791.0,26.78,1172.5525451306873
10874,India,Cassava,1992,232463,1083.0,70791.0,26.78,1330.579856038008
10875,India,Cassava,1992,232463,1083.0,70791.0,25.89,1326.4114354185167
10876,India,Maize,1992,16758,1083.0,70791.0,25.69,2471.1516415686838
10877,India,Maize,1992,16758,1083.0,70791.0,26.82,2390.075156950859
10878,India,Maize,1992,16758,1083.0,70791.0,26.09,2637.204953436065
10879,India,Maize,1992,16758,1083.0,70791.0,23.79,2654.999271633862
10880,India,Maize,1992,16758,1083.0,70791.0,25.16,2300.5207422890994
10881,India,Maize,1992,16758,1083.0,70791.0,25.91,2500.1596792581217
10882,India,Maize,1992,16758,1083.0,70791.0,25.52,2367.73686792054
10883,India,Maize,1992,16758,1083.0,70791.0,26.41,2324.214453631901
10884,India,Maize,1992,16758,1083.0,70791.0,27.24,2453.83286843156
10885,India,Maize,1992,16758,1083.0,70791.0,25.41,2568.0952517109786
10886,India,Maize,1992,16758,1083.0,70791.0,25.73,2509.222820087332
10887,India,Maize,1992,16758,1083.0,70791.0,25.27,2469.6563137483263
10888,India,Maize,1992,16758,1083.0,70791.0,23.79,2446.5988171780427
10889,India,Maize,1992,16758,1083.0,70791.0,26.32,2651.8990489817693
10890,India,Maize,1992,16758,1083.0,70791.0,25.52,2697.4295214230683
10891,India,Maize,1992,16758,1083.0,70791.0,25.58,2610.8994094864543
10892,India,Maize,1992,16758,1083.0,70791.0,25.14,2398.0719373800453
10893,India,Maize,1992,16758,1083.0,70791.0,26.37,2562.7819036397827
10894,India,Maize,1992,16758,1083.0,70791.0,24.62,2567.182111708858
10895,India,Maize,1992,16758,1083.0,70791.0,26.78,2546.6794999936315
10896,India,Maize,1992,16758,1083.0,70791.0,26.78,2615.703328490691
10897,India,Maize,1992,16758,1083.0,70791.0,25.89,2612.3482032238335
10898,India,Potatoes,1992,160294,1083.0,70791.0,25.69,2318.6563677111503
10899,India,Potatoes,1992,160294,1083.0,70791.0,26.82,2052.7638550107704
10900,India,Potatoes,1992,160294,1083.0,70791.0,26.09,2028.8415126460254
10901,India,Potatoes,1992,160294,1083.0,70791.0,23.79,2335.3509231524713
10902,India,Potatoes,1992,160294,1083.0,70791.0,25.16,2388.22141515824
10903,India,Potatoes,1992,160294,1083.0,70791.0,25.91,2306.7465312655277
10904,India,Potatoes,1992,160294,1083.0,70791.0,25.52,2328.3728139844343
10905,India,Potatoes,1992,160294,1083.0,70791.0,26.41,2369.7078129536244
10906,India,Potatoes,1992,160294,1083.0,70791.0,27.24,2250.568025395911
10907,India,Potatoes,1992,160294,1083.0,70791.0,25.41,2269.314774793614
10908,India,Potatoes,1992,160294,1083.0,70791.0,25.73,2164.265280024165
10909,India,Potatoes,1992,160294,1083.0,70791.0,25.27,2306.7307324107237
10910,India,Potatoes,1992,160294,1083.0,70791.0,23.79,2352.974809561715
10911,India,Potatoes,1992,160294,1083.0,70791.0,26.32,2235.037579917786
10912,India,Potatoes,1992,160294,1083.0,70791.0,25.52,2216.5800680168722
10913,India,Potatoes,1992,160294,1083.0,70791.0,25.58,2286.302431333741
10914,India,Potatoes,1992,160294,1083.0,70791.0,25.14,2062.9059271559445
10915,India,Potatoes,1992,160294,1083.0,70791.0,26.37,2369.3403830174857
10916,India,Potatoes,1992,160294,1083.0,70791.0,24.62,2069.134611802267
10917,India,Potatoes,1992,160294,1083.0,70791.0,26.78,2191.321695780019
10918,India,Potatoes,1992,160294,1083.0,70791.0,26.78,2065.5474986954805
10919,India,Potatoes,1992,160294,1083.0,70791.0,25.89,2153.0476047389534
10920,India,"Rice, paddy",1992,26092,1083.0,70791.0,25.69,1147.579881835516
10921,India,"Rice, paddy",1992,26092,1083.0,70791.0,26.82,1142.1304192132889
10922,India,"Rice, paddy",1992,26092,1083.0,70791.0,26.09,1100.6691191137375
10923,India,"Rice, paddy",1992,26092,1083.0,70791.0,23.79,1275.0258622977587
10924,India,"Rice, paddy",1992,26092,1083.0,70791.0,25.16,1369.8811893166826
10925,India,"Rice, paddy",1992,26092,1083.0,70791.0,25.91,1363.3145153552396
10926,India,"Rice, paddy",1992,26092,1083.0,70791.0,25.52,1177.461373720167
10927,India,"Rice, paddy",1992,26092,1083.0,70791.0,26.41,1288.7560594036784
10928,India,"Rice, paddy",1992,26092,1083.0,70791.0,27.24,1027.8774328465545
10929,India,"Rice, paddy",1992,26092,1083.0,70791.0,25.41,1331.6311785291125
10930,India,"Rice, paddy",1992,26092,1083.0,70791.0,25.73,1187.252812169118
10931,India,"Rice, paddy",1992,26092,1083.0,70791.0,25.27,1177.5012056333449
10932,India,"Rice, paddy",1992,26092,1083.0,70791.0,23.79,1040.532122589652
10933,India,"Rice, paddy",1992,26092,1083.0,70791.0,26.32,1173.9219017793503
10934,India,"Rice, paddy",1992,26092,1083.0,70791.0,25.52,1023.5435577187676
10935,India,"Rice, paddy",1992,26092,1083.0,70791.0,25.58,1267.1940546142607
10936,India,"Rice, paddy",1992,26092,1083.0,70791.0,25.14,1047.496498680436
10937,India,"Rice, paddy",1992,26092,1083.0,70791.0,26.37,1326.212889834068
10938,India,"Rice, paddy",1992,26092,1083.0,70791.0,24.62,1202.5563581012987
10939,India,"Rice, paddy",1992,26092,1083.0,70791.0,26.78,1267.37937413599
10940,India,"Rice, paddy",1992,26092,1083.0,70791.0,26.78,1341.9500283784232
10941,India,"Rice, paddy",1992,26092,1083.0,70791.0,25.89,1033.8362433940902
10942,India,Sorghum,1992,9820,1083.0,70791.0,25.69,1784.947501357791
10943,India,Sorghum,1992,9820,1083.0,70791.0,26.82,1962.8825417118067
10944,India,Sorghum,1992,9820,1083.0,70791.0,26.09,1736.2162741949187
10945,India,Sorghum,1992,9820,1083.0,70791.0,23.79,1832.3762740920195
10946,India,Sorghum,1992,9820,1083.0,70791.0,25.16,1832.188804411977
10947,India,Sorghum,1992,9820,1083.0,70791.0,25.91,1722.1162045450415
10948,India,Sorghum,1992,9820,1083.0,70791.0,25.52,1611.9877866710585
10949,India,Sorghum,1992,9820,1083.0,70791.0,26.41,1601.9918812055732
10950,India,Sorghum,1992,9820,1083.0,70791.0,27.24,1789.044835078202
10951,India,Sorghum,1992,9820,1083.0,70791.0,25.41,1712.5769806466617
10952,India,Sorghum,1992,9820,1083.0,70791.0,25.73,1981.8661019754913
10953,India,Sorghum,1992,9820,1083.0,70791.0,25.27,1762.2463286535112
10954,India,Sorghum,1992,9820,1083.0,70791.0,23.79,1762.34872421388
10955,India,Sorghum,1992,9820,1083.0,70791.0,26.32,1690.4943806310744
10956,India,Sorghum,1992,9820,1083.0,70791.0,25.52,1990.7687236356933
10957,India,Sorghum,1992,9820,1083.0,70791.0,25.58,1687.8960614775647
10958,India,Sorghum,1992,9820,1083.0,70791.0,25.14,1614.0775159545076
10959,India,Sorghum,1992,9820,1083.0,70791.0,26.37,1834.4083509533864
10960,India,Sorghum,1992,9820,1083.0,70791.0,24.62,1709.111415240148
10961,India,Sorghum,1992,9820,1083.0,70791.0,26.78,1766.1330008147875
10962,India,Sorghum,1992,9820,1083.0,70791.0,26.78,1695.750931895785
10963,India,Sorghum,1992,9820,1083.0,70791.0,25.89,1930.9359157002673
10964,India,Soybeans,1992,8947,1083.0,70791.0,25.69,1437.1757721212812
10965,India,Soybeans,1992,8947,1083.0,70791.0,26.82,1522.9428740650924
10966,India,Soybeans,1992,8947,1083.0,70791.0,26.09,1365.6502074135956
10967,India,Soybeans,1992,8947,1083.0,70791.0,23.79,1635.5911114020498
10968,India,Soybeans,1992,8947,1083.0,70791.0,25.16,1394.400156078579
10969,India,Soybeans,1992,8947,1083.0,70791.0,25.91,1653.788493608734
10970,India,Soybeans,1992,8947,1083.0,70791.0,25.52,1610.0356457267426
10971,India,Soybeans,1992,8947,1083.0,70791.0,26.41,1430.3463116038884
10972,India,Soybeans,1992,8947,1083.0,70791.0,27.24,1563.858614101709
10973,India,Soybeans,1992,8947,1083.0,70791.0,25.41,1473.2179301685787
10974,India,Soybeans,1992,8947,1083.0,70791.0,25.73,1482.326480546987
10975,India,Soybeans,1992,8947,1083.0,70791.0,25.27,1597.931446594884
10976,India,Soybeans,1992,8947,1083.0,70791.0,23.79,1474.693267128261
10977,India,Soybeans,1992,8947,1083.0,70791.0,26.32,1373.2861805930902
10978,India,Soybeans,1992,8947,1083.0,70791.0,25.52,1664.1452329986773
10979,India,Soybeans,1992,8947,1083.0,70791.0,25.58,1565.2177161048955
10980,India,Soybeans,1992,8947,1083.0,70791.0,25.14,1392.4275271777938
10981,India,Soybeans,1992,8947,1083.0,70791.0,26.37,1665.5875572438802
10982,India,Soybeans,1992,8947,1083.0,70791.0,24.62,1568.120112085082
10983,India,Soybeans,1992,8947,1083.0,70791.0,26.78,1611.2212523463572
10984,India,Soybeans,1992,8947,1083.0,70791.0,26.78,1410.8369010320512
10985,India,Soybeans,1992,8947,1083.0,70791.0,25.89,1531.8305291391189
10986,India,Sweet potatoes,1992,82835,1083.0,70791.0,25.69,1391.47405722113
10987,India,Sweet potatoes,1992,82835,1083.0,70791.0,26.82,1097.5691515030169
10988,India,Sweet potatoes,1992,82835,1083.0,70791.0,26.09,1146.2739708259176
10989,India,Sweet potatoes,1992,82835,1083.0,70791.0,23.79,1187.5426856524375
10990,India,Sweet potatoes,1992,82835,1083.0,70791.0,25.16,1032.6336350766296
10991,India,Sweet potatoes,1992,82835,1083.0,70791.0,25.91,1369.6530513070352
10992,India,Sweet potatoes,1992,82835,1083.0,70791.0,25.52,1117.3401660877635
10993,India,Sweet potatoes,1992,82835,1083.0,70791.0,26.41,1182.5141235128515
10994,India,Sweet potatoes,1992,82835,1083.0,70791.0,27.24,1220.6391949533163
10995,India,Sweet potatoes,1992,82835,1083.0,70791.0,25.41,1068.8339206535784
10996,India,Sweet potatoes,1992,82835,1083.0,70791.0,25.73,1090.875166737582
10997,India,Sweet potatoes,1992,82835,1083.0,70791.0,25.27,1265.333831044424
10998,India,Sweet potatoes,1992,82835,1083.0,70791.0,23.79,1188.2100277929644
10999,India,Sweet potatoes,1992,82835,1083.0,70791.0,26.32,1169.704991434792
11000,India,Sweet potatoes,1992,82835,1083.0,70791.0,25.52,1311.1752799843598
11001,India,Sweet potatoes,1992,82835,1083.0,70791.0,25.58,1201.2343375853584
11002,India,Sweet potatoes,1992,82835,1083.0,70791.0,25.14,1275.027752410231
11003,India,Sweet potatoes,1992,82835,1083.0,70791.0,26.37,1085.1169910307374
11004,India,Sweet potatoes,1992,82835,1083.0,70791.0,24.62,1014.0341707354843
11005,India,Sweet potatoes,1992,82835,1083.0,70791.0,26.78,1132.725134751022
11006,India,Sweet potatoes,1992,82835,1083.0,70791.0,26.78,1391.3340168137015
11007,India,Sweet potatoes,1992,82835,1083.0,70791.0,25.89,1028.8140102077907
11008,India,Wheat,1992,23940,1083.0,70791.0,25.69,2127.178743206224
11009,India,Wheat,1992,23940,1083.0,70791.0,26.82,2054.550176501581
11010,India,Wheat,1992,23940,1083.0,70791.0,26.09,1808.0683876092858
11011,India,Wheat,1992,23940,1083.0,70791.0,23.79,2132.67353555726
11012,India,Wheat,1992,23940,1083.0,70791.0,25.16,2128.2063442481394
11013,India,Wheat,1992,23940,1083.0,70791.0,25.91,1885.7552580918546
11014,India,Wheat,1992,23940,1083.0,70791.0,25.52,1844.6046052284405
11015,India,Wheat,1992,23940,1083.0,70791.0,26.41,2044.9439796635127
11016,India,Wheat,1992,23940,1083.0,70791.0,27.24,2142.4840015166255
11017,India,Wheat,1992,23940,1083.0,70791.0,25.41,1874.5890874202018
11018,India,Wheat,1992,23940,1083.0,70791.0,25.73,1956.1801985196073
11019,India,Wheat,1992,23940,1083.0,70791.0,25.27,1931.684607370849
11020,India,Wheat,1992,23940,1083.0,70791.0,23.79,2050.186500283686
11021,India,Wheat,1992,23940,1083.0,70791.0,26.32,2131.141564020255
11022,India,Wheat,1992,23940,1083.0,70791.0,25.52,2127.636821822448
11023,India,Wheat,1992,23940,1083.0,70791.0,25.58,1861.5673412403992
11024,India,Wheat,1992,23940,1083.0,70791.0,25.14,2056.2756864777657
11025,India,Wheat,1992,23940,1083.0,70791.0,26.37,1840.9658088305025
11026,India,Wheat,1992,23940,1083.0,70791.0,24.62,1961.24367137519
11027,India,Wheat,1992,23940,1083.0,70791.0,26.78,2122.3709422937527
11028,India,Wheat,1992,23940,1083.0,70791.0,26.78,2064.215556827986
11029,India,Wheat,1992,23940,1083.0,70791.0,25.89,2101.5296065432312
11030,India,Cassava,1993,230430,1083.0,66388.0,25.88,1041.7713521784142
11031,India,Cassava,1993,230430,1083.0,66388.0,27.46,1329.5676808701264
11032,India,Cassava,1993,230430,1083.0,66388.0,26.1,1370.7445973189406
11033,India,Cassava,1993,230430,1083.0,66388.0,24.34,1107.3234135052958
11034,India,Cassava,1993,230430,1083.0,66388.0,25.22,1089.5580041265946
11035,India,Cassava,1993,230430,1083.0,66388.0,25.75,1372.4705131935375
11036,India,Cassava,1993,230430,1083.0,66388.0,25.92,1022.1401953593983
11037,India,Cassava,1993,230430,1083.0,66388.0,26.34,1138.7746019858903
11038,India,Cassava,1993,230430,1083.0,66388.0,27.24,1218.6223468748592
11039,India,Cassava,1993,230430,1083.0,66388.0,25.5,1190.7369122242553
11040,India,Cassava,1993,230430,1083.0,66388.0,26.32,1259.9007842296548
11041,India,Cassava,1993,230430,1083.0,66388.0,25.27,1049.3407145188355
11042,India,Cassava,1993,230430,1083.0,66388.0,24.34,1394.845085034688
11043,India,Cassava,1993,230430,1083.0,66388.0,26.07,1114.9136707722525
11044,India,Cassava,1993,230430,1083.0,66388.0,25.92,1033.8866383545928
11045,India,Cassava,1993,230430,1083.0,66388.0,25.66,1150.6297126692562
11046,India,Cassava,1993,230430,1083.0,66388.0,25.06,1341.754223315082
11047,India,Cassava,1993,230430,1083.0,66388.0,27.07,1328.053329590864
